module,type,name,res_id,src,value,comments
account,model,"ir.model.fields,help",account.field_account_account_template_chart_template_id,This optional field allow you to link an account template to a specific chart template that may differ from the one its root parent belongs to. This allow you to define chart templates that extend another and complete it with few new accounts (You don't need to define the whole structure that is common to both several times).,This optional field allow you to link an account template to a specific chart template that may differ from the one its root parent belongs to. This allow you to define chart templates that extend another and complete it with few new accounts (You don't need to define the whole structure that is common to both several times).,
account,code,addons/account/static/src/xml/account_reconciliation.xml,206,This page displays all the bank transactions that are to be reconciled and provides with a neat interface to do so.,This page displays all the bank transactions that are to be reconciled and provides with a neat interface to do so.,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,154,This payment is registered but not reconciled.,This payment is registered but not reconciled.,openerp-web
account,model,"ir.model.fields,help",account.field_res_partner_property_supplier_payment_term_id,This payment term will be used instead of the default one for purchase orders and vendor bills,This payment term will be used instead of the default one for purchase orders and vendor bills,
account,model,"ir.model.fields,help",account.field_res_users_property_supplier_payment_term_id,This payment term will be used instead of the default one for purchase orders and vendor bills,This payment term will be used instead of the default one for purchase orders and vendor bills,
account,model,"ir.model.fields,help",account.field_res_partner_property_payment_term_id,This payment term will be used instead of the default one for sale orders and customer invoices,This payment term will be used instead of the default one for sale orders and customer invoices,
account,model,"ir.model.fields,help",account.field_res_users_property_payment_term_id,This payment term will be used instead of the default one for sale orders and customer invoices,This payment term will be used instead of the default one for sale orders and customer invoices,
account,model,"ir.model.fields,help",account.field_account_config_settings_default_purchase_tax_id,This purchase tax will be assigned by default on new products.,Kjøpet skatt vil bli tildelt som standard på nye produkter.,
account,model,"ir.ui.view,arch_db",account.account_planner,This role is best suited for managing the day to day accounting operations:,This role is best suited for managing the day to day accounting operations:,
account,model,"ir.model.fields,help",account.field_account_config_settings_default_sale_tax_id,This sale tax will be assigned by default on new products.,This sale tax will be assigned by default on new products.,
account,model,"ir.model.fields,help",account.field_account_bank_statement_line_account_id,This technical field can be used at the statement line creation/import time in order to avoid the reconciliation process on it later on. The statement line will simply create a counterpart on this account,This technical field can be used at the statement line creation/import time in order to avoid the reconciliation process on it later on. The statement line will simply create a counterpart on this account,
account,model,"ir.actions.act_window,help",account.action_validate_account_move,"This wizard will validate all journal entries selected. Once journal entries are validated, you can not update them anymore.","This wizard will validate all journal entries selected. Once journal entries are validated, you can not update them anymore.",
account,model,"ir.actions.act_window,help",account.action_account_reconcile_model,"Those can be used to quickly create a journal items when reconciling
                a bank statement or an account.","Those can be used to quickly create a journal items when reconciling
                a bank statement or an account.",
account,code,addons/account/static/src/xml/account_reconciliation.xml,21,Tip: Hit CTRL-Enter to reconcile all the balanced items in the sheet.,Tip: Hit CTRL-Enter to reconcile all the balanced items in the sheet.,openerp-web
account,selection,"account.financial.report,style_overwrite",0,Title 2 (bold),Title 2 (bold),
account,selection,"account.financial.report,style_overwrite",0,"Title 3 (bold, smaller)","Title 3 (bold, smaller)",
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_search,To Invoice,Å fakturere,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_tree,To Pay,Å betale,
account,model,"ir.ui.view,arch_db",account.account_planner,"To manage the tax applied when invoicing a Company, Odoo uses the concept of Fiscal Position: they serve to automatically set the right tax and/or account according to the customer country and state.","To manage the tax applied when invoicing a Company, Odoo uses the concept of Fiscal Position: they serve to automatically set the right tax and/or account according to the customer country and state.",
account,model,"ir.ui.view,arch_db",account.invoice_supplier_tree,To pay,To pay,
account,code,addons/account/models/account_move.py,891,To reconcile the entries company should be the same for all entries!,To reconcile the entries company should be the same for all entries!,
account,model,"ir.ui.view,arch_db",account.account_planner,To use the <strong>multi-currency option:</strong>,To use the <strong>multi-currency option:</strong>,
account,code,addons/account/static/src/xml/account_reconciliation.xml,146,Total,Totalt,openerp-web
account,model,"ir.model.fields,field_description",account.field_account_invoice_amount_total,Total,Totalt,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_tree,Total,Totalt,
account,model,"ir.ui.view,arch_db",account.invoice_tree,Total,Totalt,
account,model,"ir.ui.view,arch_db",account.report_agedpartnerbalance,Total,Totalt,
account,model,"ir.ui.view,arch_db",account.view_account_bnk_stmt_cashbox,Total,Totalt,
account,model,"ir.ui.view,arch_db",account.view_move_tree,Total Amount,Totalt BELØP,
account,model,"ir.ui.view,arch_db",account.view_move_form,Total Credit,Total kreditt,
account,model,"ir.ui.view,arch_db",account.view_move_line_tree,Total Credit,Total kreditt,
account,model,"ir.ui.view,arch_db",account.view_move_form,Total Debit,Total debet,
account,model,"ir.ui.view,arch_db",account.view_move_line_tree,Total Debit,Total debet,
account,model,"ir.model.fields,field_description",account.field_res_partner_total_invoiced,Total Invoiced,Totalt fakturert.,
account,model,"ir.model.fields,field_description",account.field_res_users_total_invoiced,Total Invoiced,Totalt fakturert.,
account,model,"ir.model.fields,field_description",account.field_res_partner_debit,Total Payable,Samlet kreditor,
account,model,"ir.model.fields,field_description",account.field_res_users_debit,Total Payable,Samlet kreditor,
account,model,"ir.model.fields,field_description",account.field_res_partner_credit,Total Receivable,Samlet debitor,
account,model,"ir.model.fields,field_description",account.field_res_users_credit,Total Receivable,Samlet debitor,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_residual,Total Residual,Totalt gjenstående,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_user_currency_residual,Total Residual,Totalt gjenstående,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_price_total,Total Without Tax,Totalt uten avgift.,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_user_currency_price_total,Total Without Tax,Totalt uten avgift.,
account,model,"ir.model.fields,help",account.field_account_invoice_amount_total_company_signed,"Total amount in the currency of the company, negative for credit notes.","Total amount in the currency of the company, negative for credit notes.",
account,model,"ir.model.fields,help",account.field_account_invoice_line_price_subtotal_signed,"Total amount in the currency of the company, negative for credit notes.","Total amount in the currency of the company, negative for credit notes.",
account,model,"ir.model.fields,help",account.field_account_invoice_amount_total_signed,"Total amount in the currency of the invoice, negative for credit notes.","Total amount in the currency of the invoice, negative for credit notes.",
account,model,"ir.model.fields,help",account.field_res_partner_credit,Total amount this customer owes you.,Totalbeløp denne kunden skylder deg,
account,model,"ir.model.fields,help",account.field_res_users_credit,Total amount this customer owes you.,Totalbeløp denne kunden skylder deg,
account,model,"ir.model.fields,help",account.field_res_partner_debit,Total amount you have to pay to this vendor.,Total amount you have to pay to this vendor.,
account,model,"ir.model.fields,help",account.field_res_users_debit,Total amount you have to pay to this vendor.,Total amount you have to pay to this vendor.,
account,model,"ir.model.fields,field_description",account.field_account_invoice_amount_total_company_signed,Total in Company Currency,Totalt i Selskapets Valuta.,
account,model,"ir.model.fields,field_description",account.field_account_invoice_amount_total_signed,Total in Invoice Currency,Total in Invoice Currency,
account,model,"ir.model.fields,help",account.field_account_bank_statement_total_entry_encoding,Total of transaction lines.,Total of transaction lines.,
account,code,addons/account/static/src/xml/account_reconciliation.xml,267,Transaction,Transaksjon,openerp-web
account,model,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Transaction,Transaksjon,
account,model,"ir.ui.view,arch_db",account.view_bank_statement_form,Transactions,Transaksjoner,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_total_entry_encoding,Transactions Subtotal,Transactions Subtotal,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_transfer_account_id,Transfer Account,Transfer Account,
account,model,"ir.model.fields,field_description",account.field_wizard_multi_charts_accounts_transfer_account_id,Transfer Account,Transfer Account,
account,model,"ir.model.fields,field_description",account.field_account_payment_destination_journal_id,Transfer To,Transfer To,
account,code,addons/account/models/account_payment.py,224,Transfer account not defined on the company.,Transfer account not defined on the company.,
account,code,addons/account/models/account_payment.py,450,Transfer from %s,Transfer from %s,
account,code,addons/account/models/account_payment.py,533,Transfer to %s,Transfer to %s,
account,model,"ir.ui.view,arch_db",account.view_account_payment_search,Transfers,Overføringer,
account,model,"ir.actions.act_window,name",account.action_account_balance_menu,Trial Balance,Råbalanse,
account,model,"ir.actions.report.xml,name",account.action_report_trial_balance,Trial Balance,Råbalanse,
account,model,"ir.ui.menu,name",account.menu_general_Balance_report,Trial Balance,Råbalanse,
account,model,"ir.model,name",account.model_account_balance_report,Trial Balance Report,Råbalanse,
account,model,"ir.model.fields,field_description",account.field_account_account_template_user_type_id,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_account_type_type,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_account_user_type_id,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_journal_type,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_financial_report_type,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_type,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_invoice_type,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_journal_type,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_move_line_user_type_id,Type,Type,
account,model,"ir.model.fields,field_description",account.field_account_payment_term_line_value,Type,Type,
account,code,addons/account/models/chart_template.py,838,Undistributed Profits/Losses,Undistributed Profits/Losses,
account,code,addons/account/static/src/xml/account_reconciliation.xml,281,Undo the partial reconciliation.,Undo the partial reconciliation.,openerp-web
account,model,"ir.model.fields,field_description",account.field_account_invoice_line_price_unit,Unit Price,Enhetspris,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,Unit Price,Enhetspris,
account,model,"ir.model.fields,field_description",account.field_account_analytic_line_product_uom_id,Unit of Measure,Enhet,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line_uom_id,Unit of Measure,Enhet,
account,model,"ir.model.fields,field_description",account.field_account_move_line_product_uom_id,Unit of Measure,Enhet,
account,code,addons/account/report/account_aged_partner_balance.py,190,Unknown Partner,Ukjent partner,
account,model,"ir.actions.act_window,name",account.act_account_partner_ledger_payable_no_partner,Unknown Partner Ledger,Unknown Partner Ledger,
account,model,"ir.actions.act_window,name",account.act_account_partner_ledger_receivable_no_partner,Unknown Partner Ledger,Unknown Partner Ledger,
account,model,"ir.ui.view,arch_db",account.account_planner,"Unless you are starting a new business, you probably have a list of customers and vendors you'd like to import.","Unless you are starting a new business, you probably have a list of customers and vendors you'd like to import.",
account,model,"ir.actions.act_window,name",account.act_account_journal_2_account_invoice_opened,Unpaid Invoices,Ubetalte fakturaer,
account,selection,"account.move,state",0,Unposted,Ikke postert,
account,model,"ir.ui.view,arch_db",account.view_account_move_filter,Unposted,Ikke postert,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,Unposted,Ikke postert,
account,model,"ir.ui.view,arch_db",account.view_account_move_filter,Unposted Journal Entries,Ikke posterte journalføringer,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,Unposted Journal Items,Ikke posterte journalregistreringer,
account,code,addons/account/static/src/xml/account_payment.xml,81,Unreconcile,Unreconcile,openerp-web
account,model,"ir.ui.view,arch_db",account.account_unreconcile_view,Unreconcile,Unreconcile,
account,model,"ir.actions.act_window,name",account.action_account_unreconcile,Unreconcile Entries,Ikke avstemte registreringer,
account,model,"ir.ui.view,arch_db",account.account_unreconcile_view,Unreconcile Transactions,Unreconcile Transactions,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,Unreconciled,Ikke avstemt,
account,model,"ir.actions.act_window,name",account.act_account_acount_move_line_open_unreconciled,Unreconciled Entries,Ikke-avstemte posteringer,
account,model,"ir.model.fields,field_description",account.field_account_invoice_amount_untaxed,Untaxed Amount,Ikke avg.ber. beløp,
account,model,"ir.model.fields,field_description",account.field_account_invoice_amount_untaxed_signed,Untaxed Amount in Company Currency,Untaxed Amount in Company Currency,
account,model,"ir.ui.view,arch_db",account.account_planner,Use,Use,
account,model,"ir.model.fields,field_description",account.field_wizard_multi_charts_accounts_use_anglo_saxon,Use Anglo-Saxon Accounting,Use Anglo-Saxon Accounting,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_use_anglo_saxon,Use Anglo-Saxon Accounting *,Use Anglo-Saxon Accounting *,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_use_anglo_saxon,Use Anglo-Saxon accounting,Use Anglo-Saxon accounting,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_sepa,Use SEPA payments,Use SEPA payments,
account,model,"ir.model.fields,field_description",account.field_account_move_reversal_journal_id,Use Specific Journal,Use Specific Journal,
account,model,"ir.model.fields,field_description",account.field_res_company_anglo_saxon_accounting,Use anglo-saxon accounting,Use anglo-saxon accounting,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_batch_deposit,Use batch deposit,Use batch deposit,
account,model,"ir.ui.view,arch_db",account.account_planner,Use in conjunction with contracts to calculate your monthly revenue for multi-month contracts.,Use in conjunction with contracts to calculate your monthly revenue for multi-month contracts.,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_refund,"Use this option if you want to cancel an invoice and create a new
                                one. The credit note will be created, validated and reconciled
                                with the current invoice. A new, draft, invoice will be created 
                                so that you can edit it.","Use this option if you want to cancel an invoice and create a new
                                one. The credit note will be created, validated and reconciled
                                with the current invoice. A new, draft, invoice will be created 
                                so that you can edit it.",
account,model,"ir.ui.view,arch_db",account.view_account_invoice_refund,"Use this option if you want to cancel an invoice you should not
                                have issued. The credit note will be created, validated and reconciled
                                with the invoice. You will not be able to modify the credit note.","Use this option if you want to cancel an invoice you should not
                                have issued. The credit note will be created, validated and reconciled
                                with the invoice. You will not be able to modify the credit note.",
account,model,"ir.model.fields,help",account.field_account_account_type_include_initial_balance,"Used in reports to know if we should consider journal items from the beginning of time instead of from the fiscal year only. Account types that should be reset to zero at each new fiscal year (like expenses, revenue..) should not have this option set.","Used in reports to know if we should consider journal items from the beginning of time instead of from the fiscal year only. Account types that should be reset to zero at each new fiscal year (like expenses, revenue..) should not have this option set.",
account,model,"ir.model.fields,help",account.field_account_bank_statement_reference,"Used to hold the reference of the external mean that created this statement (name of imported file, reference of online synchronization...)","Used to hold the reference of the external mean that created this statement (name of imported file, reference of online synchronization...)",
account,model,"ir.model.fields,help",account.field_account_journal_sequence,Used to order Journals in the dashboard view,Used to order Journals in the dashboard view,
account,model,"ir.model.fields,help",account.field_account_journal_loss_account_id,Used to register a loss when the ending balance of a cash register differs from what the system computes,Used to register a loss when the ending balance of a cash register differs from what the system computes,
account,model,"ir.model.fields,help",account.field_account_journal_profit_account_id,Used to register a profit when the ending balance of a cash register differs from what the system computes,Used to register a profit when the ending balance of a cash register differs from what the system computes,
account,model,"ir.model.fields,help",account.field_account_analytic_line_company_currency_id,Utility field to express amount currency,Utility field to express amount currency,
account,model,"ir.model.fields,help",account.field_account_bank_statement_line_journal_currency_id,Utility field to express amount currency,Utility field to express amount currency,
account,model,"ir.model.fields,help",account.field_account_move_line_company_currency_id,Utility field to express amount currency,Utility field to express amount currency,
account,model,"ir.model.fields,help",account.field_account_partial_reconcile_company_currency_id,Utility field to express amount currency,Utility field to express amount currency,
account,model,"ir.model.fields,help",account.field_res_partner_currency_id,Utility field to express amount currency,Utility field to express amount currency,
account,model,"ir.model.fields,help",account.field_res_users_currency_id,Utility field to express amount currency,Utility field to express amount currency,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_vat_required,VAT required,VAT required,
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,1900,Validate,Valider,openerp-web
account,model,"ir.ui.view,arch_db",account.invoice_form,Validate,Valider,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_form,Validate,Valider,
account,model,"ir.ui.view,arch_db",account.view_account_payment_from_invoices,Validate,Valider,
account,model,"ir.ui.view,arch_db",account.view_account_payment_invoice_form,Validate,Valider,
account,model,"ir.ui.view,arch_db",account.view_bank_statement_form,Validate,Valider,
account,model,"ir.model,name",account.model_validate_account_move,Validate Account Move,Bekreft kontobevegelser,
account,model,"ir.ui.view,arch_db",account.account_planner,Validate purchase orders and control vendor bills by departments.,Validate purchase orders and control vendor bills by departments.,
account,selection,"account.bank.statement,state",0,Validated,Validert,
account,model,"mail.message.subtype,name",account.mt_invoice_validated,Validated,Validert,
account,model,"ir.model.fields,field_description",account.field_account_payment_term_line_value_amount,Value,Verdi,
account,selection,"account.abstract.payment,partner_type",0,Vendor,Leverandør,
account,selection,"account.payment,partner_type",0,Vendor,Leverandør,
account,selection,"account.register.payments,partner_type",0,Vendor,Leverandør,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_form,Vendor,Leverandør,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_tree,Vendor,Leverandør,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Vendor,Leverandør,
account,model,"ir.ui.view,arch_db",account.view_account_supplier_payment_tree,Vendor,Leverandør,
account,selection,"account.invoice,type",0,Vendor Bill,Vendor Bill,
account,selection,"account.invoice.report,type",0,Vendor Bill,Vendor Bill,
account,code,addons/account/models/account_invoice.py,972,Vendor Bill,Vendor Bill,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_form,Vendor Bill,Vendor Bill,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,Vendor Bill,Vendor Bill,
account,code,addons/account/models/chart_template.py,183,Vendor Bills,Leverandør faktura,
account,model,"ir.actions.act_window,name",account.action_invoice_tree2,Vendor Bills,Leverandør faktura,
account,model,"ir.ui.menu,name",account.menu_action_invoice_tree2,Vendor Bills,Leverandør faktura,
account,model,"ir.ui.view,arch_db",account.account_planner,Vendor Bills,Leverandør faktura,
account,model,"ir.ui.view,arch_db",account.account_planner,Vendor Flow,Vendor Flow,
account,code,addons/account/models/account_payment.py,515,Vendor Payment,Vendor Payment,
account,model,"ir.model.fields,field_description",account.field_res_partner_property_supplier_payment_term_id,Vendor Payment Terms,Vendor Payment Terms,
account,model,"ir.model.fields,field_description",account.field_res_users_property_supplier_payment_term_id,Vendor Payment Terms,Vendor Payment Terms,
account,model,"ir.model.fields,field_description",account.field_account_invoice_reference,Vendor Reference,Leverandør referanse,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_form,Vendor Reference,Leverandør referanse,
account,selection,"account.invoice,type",0,Vendor Refund,Vendor Refund,
account,selection,"account.invoice.report,type",0,Vendor Refund,Vendor Refund,
account,code,addons/account/models/account_invoice.py,974,Vendor Refund,Vendor Refund,
account,code,addons/account/models/account_payment.py,513,Vendor Refund,Vendor Refund,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,Vendor Refund,Vendor Refund,
account,model,"ir.model.fields,field_description",account.field_product_product_supplier_taxes_id,Vendor Taxes,Vendor Taxes,
account,model,"ir.model.fields,field_description",account.field_product_template_supplier_taxes_id,Vendor Taxes,Vendor Taxes,
account,code,addons/account/static/src/xml/account_reconciliation.xml,308,Vendors,Vendors,openerp-web
account,model,"ir.ui.menu,name",account.menu_account_supplier,Vendors,Vendors,
account,selection,"account.financial.report,type",0,View,Vis,
account,model,"ir.ui.view,arch_db",account.view_account_config_settings,View supported banks,View supported banks,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_volume,Volume,Mengde,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_group_warning_account,Warning,Advarsel,
account,selection,"res.partner,invoice_warn",0,Warning,Advarsel,
account,code,addons/account/models/account_invoice.py,500,Warning for %s,Advarsel for %s,
account,model,"ir.ui.view,arch_db",account.partner_view_buttons,Warning on the Invoice,Advarsel på faktuaren,
account,code,addons/account/models/account_invoice.py,1298,Warning!,Advarsel!,
account,code,addons/account/models/account_invoice.py,1357,Warning!,Advarsel!,
account,model,"ir.ui.view,arch_db",account.account_planner,"We can handle the whole import process
                                        for you: simply send your Odoo project
                                        manager a CSV file containing all your
                                        data.","We can handle the whole import process
                                        for you: simply send your Odoo project
                                        manager a CSV file containing all your
                                        data.",
account,model,"ir.ui.view,arch_db",account.account_planner,"We can handle the whole import process
                                        for you: simply send your Odoo project
                                        manager a CSV file containing all your
                                        products.","We can handle the whole import process
                                        for you: simply send your Odoo project
                                        manager a CSV file containing all your
                                        products.",
account,model,"ir.ui.view,arch_db",account.account_planner,We hope this tool helped you implement our accounting application.,We hope this tool helped you implement our accounting application.,
account,model,"ir.ui.view,arch_db",account.account_planner,Welcome,Velkommen,
account,model,"ir.ui.view,arch_db",account.account_planner,"When inviting users, you will need to define which access rights they are allowed to have. 
                        This is done by assigning a role to each user.","When inviting users, you will need to define which access rights they are allowed to have. 
                        This is done by assigning a role to each user.",
account,model,"ir.model.fields,help",account.field_account_journal_show_on_dashboard,Whether this journal should be displayed on the dashboard or not,Whether this journal should be displayed on the dashboard or not,
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,1532,"Whew, that was fast !","Whew, that was fast !",openerp-web
account,model,"ir.model.fields,field_description",account.field_account_common_journal_report_amount_currency,With Currency,Med valuta,
account,model,"ir.model.fields,field_description",account.field_account_print_journal_amount_currency,With Currency,Med valuta,
account,model,"ir.model.fields,field_description",account.field_account_report_partner_ledger_amount_currency,With Currency,Med valuta,
account,selection,"account.balance.report,display_account",0,With balance is not equal to 0,Hvor saldo ikke er lik 0,
account,selection,"account.common.account.report,display_account",0,With balance is not equal to 0,Hvor saldo ikke er lik 0,
account,selection,"account.report.general.ledger,display_account",0,With balance is not equal to 0,Hvor saldo ikke er lik 0,
account,model,"ir.ui.view,arch_db",account.report_generalledger,With balance not equal to zero,With balance not equal to zero,
account,model,"ir.ui.view,arch_db",account.report_trialbalance,With balance not equal to zero,With balance not equal to zero,
account,selection,"account.balance.report,display_account",0,With movements,Med bevegelser,
account,selection,"account.common.account.report,display_account",0,With movements,Med bevegelser,
account,selection,"account.report.general.ledger,display_account",0,With movements,Med bevegelser,
account,model,"ir.ui.view,arch_db",account.report_generalledger,With movements,Med bevegelser,
account,model,"ir.ui.view,arch_db",account.report_trialbalance,With movements,Med bevegelser,
account,model,"ir.ui.view,arch_db",account.view_account_reconcile_model_search,With tax,With tax,
account,model,"ir.model,name",account.model_tax_adjustments_wizard,Wizard for Tax Adjustments,Wizard for Tax Adjustments,
account,code,addons/account/models/account_move.py,932,Write-Off,Nedskrivning.,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_reconcile_full,Write-Off,Nedskrivning.,
account,model,"ir.model.fields,field_description",account.field_account_move_line_reconcile_writeoff_journal_id,Write-Off Journal,Nedskrivningsjournal,
account,model,"ir.ui.view,arch_db",account.account_move_line_reconcile_writeoff,Write-Off Move,Avskrivningsmetode,
account,model,"ir.model.fields,field_description",account.field_account_move_line_reconcile_writeoff_writeoff_acc_id,Write-Off account,Nedskrivingsbeløp,
account,model,"ir.model.fields,field_description",account.field_account_move_line_reconcile_writeoff,Write-Off amount,Avskrivningsbeløp,
account,sql_constraint,account.move.line,0,Wrong credit or debit value in accounting entry !,Feil kredit eller debet beløp i regnskaps oppføringen !,
account,code,addons/account/models/account_move.py,889,You are trying to reconcile some entries that are already reconciled!,You are trying to reconcile some entries that are already reconciled!,
account,model,"ir.model.fields,help",account.field_account_move_line_blocked,You can check this box to mark this journal item as a litigation with the associated partner,Du kan sjekke denne boksen for å markere dette tidsskriftet elementet som en søksmål med tilhørende partner.,
account,model,"ir.actions.act_window,help",account.action_invoice_tree2,"You can control the invoice from your vendor according to
                what you purchased or received.","You can control the invoice from your vendor according to
                what you purchased or received.",
account,code,addons/account/models/res_config.py,244,You can not change a company chart of account once it has been installed,You can not change a company chart of account once it has been installed,
account,code,addons/account/models/product.py,51,"You can not change the unit of measure of a product that has been already used in an account journal item. If you need to change the unit of measure, you may deactivate this product.","You can not change the unit of measure of a product that has been already used in an account journal item. If you need to change the unit of measure, you may deactivate this product.",
account,code,addons/account/models/account_payment.py,323,You can not delete a payment that is already posted,You can not delete a payment that is already posted,
account,code,addons/account/models/account_invoice.py,1379,You can only delete an invoice line if the invoice is in draft state.,You can only delete an invoice line if the invoice is in draft state.,
account,code,addons/account/models/account_payment.py,128,You can only register payments for open invoices,You can only register payments for open invoices,
account,model,"ir.model.fields,help",account.field_account_financial_report_style_overwrite,"You can set up here the format you want this record to be displayed. If you leave the automatic formatting, it will be computed based on the financial reports hierarchy (auto-computed field 'level').","Du kan sette opp formatet du ønsker denne posten skal vises. Hvis du lar den automatiske formateringen, vil det bli beregnet basert på økonomiske rapporter hierarkiet (auto-computertomographie feltet 'nivå').",
account,code,addons/account/models/account_move.py,196,You cannot add/modify entries prior to and inclusive of the lock date %s,You cannot add/modify entries prior to and inclusive of the lock date %s,
account,code,addons/account/models/account_move.py,198,You cannot add/modify entries prior to and inclusive of the lock date %s. Check the company settings or ask someone with the 'Adviser' role,You cannot add/modify entries prior to and inclusive of the lock date %s. Check the company settings or ask someone with the 'Adviser' role,
account,code,addons/account/models/account_invoice.py,953,You cannot cancel an invoice which is partially paid. You need to unreconcile related payment entries first.,You cannot cancel an invoice which is partially paid. You need to unreconcile related payment entries first.,
account,code,addons/account/models/account.py,180,You cannot change the owner company of an account that already contains journal items.,Du kan ikke endre selskapets eier på en konto som allerede inneholder tidsskriftet elementer.,
account,code,addons/account/models/account.py,187,You cannot change the value of the reconciliation on this account as it already has some moves,You cannot change the value of the reconciliation on this account as it already has some moves,
account,code,addons/account/models/account_move.py,437,You cannot create journal items with a secondary currency without filling both 'currency' and 'amount currency' field.,You cannot create journal items with a secondary currency without filling both 'currency' and 'amount currency' field.,
account,code,addons/account/models/account_invoice.py,451,"You cannot delete an invoice after it has been validated (and received a number). You can set it back to ""Draft"" state and modify its content, then re-confirm it.","You cannot delete an invoice after it has been validated (and received a number). You can set it back to ""Draft"" state and modify its content, then re-confirm it.",
account,code,addons/account/models/account_invoice.py,449,You cannot delete an invoice which is not draft or cancelled. You should refund it instead.,You cannot delete an invoice which is not draft or cancelled. You should refund it instead.,
account,code,addons/account/models/account.py,193,You cannot do that on an account that contains journal items.,You cannot do that on an account that contains journal items.,
account,code,addons/account/models/account_move.py,1221,"You cannot do this modification on a posted journal entry, you can just change some non legal fields. You must revert the journal entry to cancel it.
%s.","You cannot do this modification on a posted journal entry, you can just change some non legal fields. You must revert the journal entry to cancel it.
%s.",
account,code,addons/account/models/account_move.py,1223,"You cannot do this modification on a reconciled entry. You can just change some non legal fields or you must unreconcile first.
%s.","You cannot do this modification on a reconciled entry. You can just change some non legal fields or you must unreconcile first.
%s.",
account,code,addons/account/models/account.py,366,"You cannot empty the account number once set.
If you would like to delete the account number, you can do it from the Bank Accounts list.","You cannot empty the account number once set.
If you would like to delete the account number, you can do it from the Bank Accounts list.",
account,code,addons/account/models/account.py,96,You cannot have a receivable/payable account that is not reconciliable. (account code: %s),You cannot have a receivable/payable account that is not reconciliable. (account code: %s),
account,code,addons/account/models/account_payment.py,132,You cannot mix customer invoices and vendor bills in a single payment.,Du kan ikke blande kundefakturaer og leverandørfakturaer i en enkelt betaling.,
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,1818,You cannot mix items from receivable and payable accounts.,You cannot mix items from receivable and payable accounts.,openerp-web
account,code,addons/account/models/account_move.py,161,"You cannot modify a posted entry of this journal.
First you should set the journal to allow cancelling entries.","You cannot modify a posted entry of this journal.
First you should set the journal to allow cancelling entries.",
account,code,addons/account/models/account_invoice.py,589,You cannot pay an invoice which is partially paid. You need to reconcile payment entries first.,You cannot pay an invoice which is partially paid. You need to reconcile payment entries first.,
account,code,addons/account/wizard/pos_box.py,36,You cannot put/take money in/out for a bank statement which is closed.,You cannot put/take money in/out for a bank statement which is closed.,
account,code,addons/account/models/account.py,198,You cannot remove/deactivate an account which is set on a customer or vendor.,You cannot remove/deactivate an account which is set on a customer or vendor.,
account,code,addons/account/models/account_move.py,1076,You cannot use deprecated account.,You cannot use deprecated account.,
account,code,addons/account/models/account_move.py,1187,You cannot use deprecated account.,You cannot use deprecated account.,
